Unique Key,Product ID,Variant ID,SKU,Product,Variant,Product Type,Vendor,Collections,Price,Compare At Price,Currency,Available,Option 1,Option 2,Option 3,Handle,URL,Last Seen
VARIANT:44399188476040,8715982209160,44399188476040,,Jacob & Co. x PEACEMINUSONE Earrings,Default Title,Earrings,"Hand crafted in 925 sterling silver, featuring yellow sapphires set in 18k yellow gold",Jacob & Co. X PEACEMINUSONE,1800,,USD,YES,Default Title,,,jacob-co-x-peaceminusone-earrings,https://jacobandco.shop/products/jacob-co-x-peaceminusone-earrings,2026-08-19 05:22:54
VARIANT:43517271081096,8561986404488,43517271081096,PD-GD-SS,Jacob & Co. x PEACEMINUSONE Pendant,Default Title,Pendant,"Hand crafted in 925 sterling silver, featuring pavé-set precious tsavorites and yellow sapphires set in 18k yellow gold",Jacob & Co. X PEACEMINUSONE,1200,,USD,YES,Default Title,,,jacob-co-peaceminusone-pendant,https://jacobandco.shop/products/jacob-co-peaceminusone-pendant,2026-08-19 05:22:54
VARIANT:44519840383112,8743508639880,44519840383112,,Jacob & Co. x PEACEMINUSONE Pink/Blue Topaz and Pavé Earrings,Default Title,Earrings,"Hand crafted in 18k white gold, featuring pavé set white diamonds, one blue topaz, and one pink topaz",Jacob & Co. X PEACEMINUSONE,18000,,USD,YES,Default Title,,,jacob-co-x-peaceminusone-pink-blue-topaz-with-pave-earrings,https://jacobandco.shop/products/jacob-co-x-peaceminusone-pink-blue-topaz-with-pave-earrings,2026-08-19 05:22:54
VARIANT:44399191031944,8715983880328,44399191031944,,Jacob & Co. x PEACEMINUSONE Yellow Diamond and Pavé Earrings,Default Title,Earrings,"Hand crafted in 18k white gold, featuring pavé set white diamonds and two fancy vivid yellow diamonds",Jacob & Co. X PEACEMINUSONE,15000,,USD,YES,Default Title,,,jacob-co-x-peaceminusone-yellow-diamond-with-pave-earrings,https://jacobandco.shop/products/jacob-co-x-peaceminusone-yellow-diamond-with-pave-earrings,2026-08-19 05:22:54
VARIANT:43751879639176,8576643465352,43751879639176,PD-GD-WG,Jacob & Co. x PEACEMINUSONE Yellow Diamond with Pavé Pendant,Default Title,Pendant,"Hand crafted in 18k white gold, featuring white diamonds, pavé-set precious tsavorites and a fancy vivid yellow diamond",Jacob & Co. X PEACEMINUSONE,11000,,USD,YES,Default Title,,,jacob-co-x-peaceminusone-diamond-pendant,https://jacobandco.shop/products/jacob-co-x-peaceminusone-diamond-pendant,2026-08-19 05:22:54
VARIANT:42493594697864,8085792882824,42493594697864,92355286,Jacob's Code Bracelet,18,,Hand crafted in 18k rose gold & leather,Jacob's Code,16200,,USD,YES,18,,,jacobs-code-bracelet-brown-rose-gold,https://jacobandco.shop/products/jacobs-code-bracelet-brown-rose-gold,2026-08-19 05:22:54
VARIANT:42493658169480,8165871648904,42493658169480,92355290,Jacob's Code Bracelet,18,,Hand crafted in 18k rose gold & leather,Jacob's Code,16200,,USD,YES,18,,,jacobs-code-bracelet-red-rose-gold,https://jacobandco.shop/products/jacobs-code-bracelet-red-rose-gold,2026-08-19 05:22:54
VARIANT:42493670064264,8165880660104,42493670064264,92355293,Jacob's Code Bracelet,18,,Hand crafted in 18k rose gold & leather,Jacob's Code,16200,,USD,YES,18,,,jacobs-code-bracelet-blue-rose-gold,https://jacobandco.shop/products/jacobs-code-bracelet-blue-rose-gold,2026-08-19 05:22:54
VARIANT:42493721051272,8165914542216,42493721051272,92355286,Jacob's Code Bracelet,18,,Hand crafted in stainless steel & leather,Jacob's Code,4100,,USD,YES,18,,,jacobs-code-bracelet-brown-stainless-steel,https://jacobandco.shop/products/jacobs-code-bracelet-brown-stainless-steel,2026-08-19 05:22:54
VARIANT:42493726851208,8165917687944,42493726851208,92355293,Jacob's Code Bracelet,18,,Hand crafted in stainless steel & leather,Jacob's Code,4100,,USD,YES,18,,,jacobs-code-bracelet-blue-stainless-steel,https://jacobandco.shop/products/jacobs-code-bracelet-blue-stainless-steel,2026-08-19 05:22:54
VARIANT:42493736648840,8165921816712,42493736648840,92355290,Jacob's Code Bracelet,18,,Hand crafted in stainless steel & leather,Jacob's Code,4100,,USD,YES,18,,,jacobs-code-bracelet-red-stainless-steel,https://jacobandco.shop/products/jacobs-code-bracelet-red-stainless-steel,2026-08-19 05:22:54
VARIANT:42493594730632,8085792882824,42493594730632,92355287,Jacob's Code Bracelet,19,,Hand crafted in 18k rose gold & leather,Jacob's Code,16200,,USD,YES,19,,,jacobs-code-bracelet-brown-rose-gold,https://jacobandco.shop/products/jacobs-code-bracelet-brown-rose-gold,2026-08-19 05:22:54
VARIANT:42493658202248,8165871648904,42493658202248,92355291,Jacob's Code Bracelet,19,,Hand crafted in 18k rose gold & leather,Jacob's Code,16200,,USD,YES,19,,,jacobs-code-bracelet-red-rose-gold,https://jacobandco.shop/products/jacobs-code-bracelet-red-rose-gold,2026-08-19 05:22:54
VARIANT:42493670097032,8165880660104,42493670097032,92355294,Jacob's Code Bracelet,19,,Hand crafted in 18k rose gold & leather,Jacob's Code,16200,,USD,YES,19,,,jacobs-code-bracelet-blue-rose-gold,https://jacobandco.shop/products/jacobs-code-bracelet-blue-rose-gold,2026-08-19 05:22:54
VARIANT:42493721084040,8165914542216,42493721084040,92355287,Jacob's Code Bracelet,19,,Hand crafted in stainless steel & leather,Jacob's Code,4100,,USD,YES,19,,,jacobs-code-bracelet-brown-stainless-steel,https://jacobandco.shop/products/jacobs-code-bracelet-brown-stainless-steel,2026-08-19 05:22:54
VARIANT:42493726883976,8165917687944,42493726883976,92355294,Jacob's Code Bracelet,19,,Hand crafted in stainless steel & leather,Jacob's Code,4100,,USD,YES,19,,,jacobs-code-bracelet-blue-stainless-steel,https://jacobandco.shop/products/jacobs-code-bracelet-blue-stainless-steel,2026-08-19 05:22:54
VARIANT:42493736681608,8165921816712,42493736681608,92355291,Jacob's Code Bracelet,19,,Hand crafted in stainless steel & leather,Jacob's Code,4100,,USD,YES,19,,,jacobs-code-bracelet-red-stainless-steel,https://jacobandco.shop/products/jacobs-code-bracelet-red-stainless-steel,2026-08-19 05:22:54
VARIANT:42493594763400,8085792882824,42493594763400,92355288,Jacob's Code Bracelet,20,,Hand crafted in 18k rose gold & leather,Jacob's Code,16200,,USD,YES,20,,,jacobs-code-bracelet-brown-rose-gold,https://jacobandco.shop/products/jacobs-code-bracelet-brown-rose-gold,2026-08-19 05:22:54
VARIANT:42493658235016,8165871648904,42493658235016,92355292,Jacob's Code Bracelet,20,,Hand crafted in 18k rose gold & leather,Jacob's Code,16200,,USD,YES,20,,,jacobs-code-bracelet-red-rose-gold,https://jacobandco.shop/products/jacobs-code-bracelet-red-rose-gold,2026-08-19 05:22:54
VARIANT:42493670129800,8165880660104,42493670129800,92355295,Jacob's Code Bracelet,20,,Hand crafted in 18k rose gold & leather,Jacob's Code,16200,,USD,YES,20,,,jacobs-code-bracelet-blue-rose-gold,https://jacobandco.shop/products/jacobs-code-bracelet-blue-rose-gold,2026-08-19 05:22:54
VARIANT:42493721116808,8165914542216,42493721116808,92355288,Jacob's Code Bracelet,20,,Hand crafted in stainless steel & leather,Jacob's Code,4100,,USD,YES,20,,,jacobs-code-bracelet-brown-stainless-steel,https://jacobandco.shop/products/jacobs-code-bracelet-brown-stainless-steel,2026-08-19 05:22:54
VARIANT:42493726916744,8165917687944,42493726916744,92355295,Jacob's Code Bracelet,20,,Hand crafted in stainless steel & leather,Jacob's Code,4100,,USD,YES,20,,,jacobs-code-bracelet-blue-stainless-steel,https://jacobandco.shop/products/jacobs-code-bracelet-blue-stainless-steel,2026-08-19 05:22:54
VARIANT:42493736714376,8165921816712,42493736714376,92355292,Jacob's Code Bracelet,20,,Hand crafted in stainless steel & leather,Jacob's Code,4100,,USD,YES,20,,,jacobs-code-bracelet-red-stainless-steel,https://jacobandco.shop/products/jacobs-code-bracelet-red-stainless-steel,2026-08-19 05:22:54
VARIANT:43969300594824,8632559599752,43969300594824,91636868,Jezebel Choker,Default Title,,Hand crafted in 18k rose gold and set with white diamonds,Jezebel,235700,,USD,YES,Default Title,,,jezebel-choker,https://jacobandco.shop/products/jezebel-choker,2026-08-19 05:22:54
VARIANT:43966341349512,8631730667656,43966341349512,91328341,Jezebel Diamond Earrings,Default Title,,Hand crafted in palladium and set with rose cut diamonds,Jezebel,127000,,USD,YES,Default Title,,,jezebel-diamond-earrings,https://jacobandco.shop/products/jezebel-diamond-earrings,2026-08-19 05:22:54
VARIANT:43955217203336,8627923550344,43955217203336,91534425,Jezebel Head Piece,Default Title,,Hand crafted in palladium and set with white diamonds,Jezebel,165000,,USD,YES,Default Title,,,jezebel-head-piece,https://jacobandco.shop/products/jezebel-head-piece,2026-08-19 05:22:54
VARIANT:43958328197256,8628609712264,43958328197256,91534271,Jezebel Mesh Bracelet,Default Title,,Hand crafted in 18k rose gold and set with multi-color sapphires and white diamonds,Jezebel,93500,,USD,YES,Default Title,,,jezebel-mesh-bracelet,https://jacobandco.shop/products/jezebel-mesh-bracelet,2026-08-19 05:22:54
VARIANT:43966310645896,8631720116360,43966310645896,92353865,Jezebel Mesh Bracelet,Default Title,,Hand crafted in 18k white gold and set with tsavorites and white diamonds,Jezebel,82500,,USD,YES,Default Title,,,jezebel-tsavorite-mesh-bracelet,https://jacobandco.shop/products/jezebel-tsavorite-mesh-bracelet,2026-08-19 05:22:54
VARIANT:43969237057672,8632531615880,43969237057672,91636867,Jezebel Necklace,Default Title,,Hand crafted in 18k rose gold and set with white diamonds,Jezebel,134000,,USD,YES,Default Title,,,jezebel-diamond-necklace,https://jacobandco.shop/products/jezebel-diamond-necklace,2026-08-19 05:22:54
VARIANT:43969235255432,8632530501768,43969235255432,91431411,Jezebel Pendant,Default Title,,Hand crafted in palladium and set with tsavorites and white diamonds,Jezebel,55000,,USD,YES,Default Title,,,jezebel-tsavorite-pendant,https://jacobandco.shop/products/jezebel-tsavorite-pendant,2026-08-19 05:22:54
VARIANT:44382720393352,8711059472520,44382720393352,92457711,Jezebel Tsavorite Earrings,Default Title,,Hand crafted in 18k white gold and set with tsavorites and white diamonds,Jezebel,95000,,USD,YES,Default Title,,,jezebel-short-tsavorite-earrings,https://jacobandco.shop/products/jezebel-short-tsavorite-earrings,2026-08-19 05:22:54
VARIANT:43973042110600,8633926713480,43973042110600,92354357,Jezebel Tsavorite Full Finger Ring,Default Title,,Hand crafted in 18k white gold and set with tsavorites and white diamonds,Jezebel,18500,,USD,YES,Default Title,,,jezebel-tsavorite-full-finger-ring,https://jacobandco.shop/products/jezebel-tsavorite-full-finger-ring,2026-08-19 05:22:54
VARIANT:40109369098376,6825879830664,40109369098376,92149971,Love Diamond Bracelet,Default Title,,Hand crafted in 18k rose gold and set with 48 high-quality round brilliant cut diamonds,You Are You,2500,,USD,YES,Default Title,,,you-are-you-bracelet-1,https://jacobandco.shop/products/you-are-you-bracelet-1,2026-08-19 05:22:54
VARIANT:40109512556680,6825902014600,40109512556680,92048019,Love Diamond Necklace,Default Title,,Hand crafted in 18k white gold and set with 48 high-quality round brilliant cut diamonds,You Are You,2500,,USD,YES,Default Title,,,you-are-you-necklace-3,https://jacobandco.shop/products/you-are-you-necklace-3,2026-08-19 05:22:54
VARIANT:40109610336392,6825919611016,40109610336392,91945633,Love Diamond Necklace,Default Title,,Hand crafted in 18k rose gold and set with 48 high-quality round brilliant cut diamonds,You Are You,2500,,USD,YES,Default Title,,,you-are-you-necklace-1,https://jacobandco.shop/products/you-are-you-necklace-1,2026-08-19 05:22:54
VARIANT:40216505385096,6826010312840,40216505385096,92047669-3,Love Diamond Ring,3,,Hand crafted in 18k white gold and set with 48 high-quality round brilliant cut diamonds,You Are You,2800,,USD,YES,3,,,you-are-you-ring-1,https://jacobandco.shop/products/you-are-you-ring-1,2026-08-19 05:22:54
VARIANT:40216505450632,6826010312840,40216505450632,92047670-4,Love Diamond Ring,4,,Hand crafted in 18k white gold and set with 48 high-quality round brilliant cut diamonds,You Are You,2800,,USD,YES,4,,,you-are-you-ring-1,https://jacobandco.shop/products/you-are-you-ring-1,2026-08-19 05:22:54
VARIANT:40331444551816,6826010312840,40331444551816,92047669-4.5,Love Diamond Ring,4.5,,Hand crafted in 18k white gold and set with 48 high-quality round brilliant cut diamonds,You Are You,2800,,USD,YES,4.5,,,you-are-you-ring-1,https://jacobandco.shop/products/you-are-you-ring-1,2026-08-19 05:22:54
VARIANT:40216505483400,6826010312840,40216505483400,92047671-5,Love Diamond Ring,5,,Hand crafted in 18k white gold and set with 48 high-quality round brilliant cut diamonds,You Are You,2800,,USD,YES,5,,,you-are-you-ring-1,https://jacobandco.shop/products/you-are-you-ring-1,2026-08-19 05:22:54
VARIANT:40331444715656,6826010312840,40331444715656,92047669-5.5,Love Diamond Ring,5.5,,Hand crafted in 18k white gold and set with 48 high-quality round brilliant cut diamonds,You Are You,2800,,USD,YES,5.5,,,you-are-you-ring-1,https://jacobandco.shop/products/you-are-you-ring-1,2026-08-19 05:22:54
VARIANT:40216505516168,6826010312840,40216505516168,92047672-6,Love Diamond Ring,6,,Hand crafted in 18k white gold and set with 48 high-quality round brilliant cut diamonds,You Are You,2800,,USD,YES,6,,,you-are-you-ring-1,https://jacobandco.shop/products/you-are-you-ring-1,2026-08-19 05:22:54
VARIANT:40331445633160,6826010312840,40331445633160,92047669-6.5,Love Diamond Ring,6.5,,Hand crafted in 18k white gold and set with 48 high-quality round brilliant cut diamonds,You Are You,2800,,USD,YES,6.5,,,you-are-you-ring-1,https://jacobandco.shop/products/you-are-you-ring-1,2026-08-19 05:22:54
VARIANT:40216505548936,6826010312840,40216505548936,92047673-7,Love Diamond Ring,7,,Hand crafted in 18k white gold and set with 48 high-quality round brilliant cut diamonds,You Are You,2800,,USD,YES,7,,,you-are-you-ring-1,https://jacobandco.shop/products/you-are-you-ring-1,2026-08-19 05:22:54
VARIANT:40331445928072,6826010312840,40331445928072,92047669-7.5,Love Diamond Ring,7.5,,Hand crafted in 18k white gold and set with 48 high-quality round brilliant cut diamonds,You Are You,2800,,USD,YES,7.5,,,you-are-you-ring-1,https://jacobandco.shop/products/you-are-you-ring-1,2026-08-19 05:22:54
VARIANT:40216505581704,6826010312840,40216505581704,92047674-8,Love Diamond Ring,8,,Hand crafted in 18k white gold and set with 48 high-quality round brilliant cut diamonds,You Are You,2800,,USD,YES,8,,,you-are-you-ring-1,https://jacobandco.shop/products/you-are-you-ring-1,2026-08-19 05:22:54
VARIANT:40331446517896,6826010312840,40331446517896,92047669-8.5,Love Diamond Ring,8.5,,Hand crafted in 18k white gold and set with 48 high-quality round brilliant cut diamonds,You Are You,2800,,USD,YES,8.5,,,you-are-you-ring-1,https://jacobandco.shop/products/you-are-you-ring-1,2026-08-19 05:22:54
VARIANT:41258952720520,6825943400584,41258952720520,92562448,Love Lockdown Bracelet,16cm,,Hand crafted in 18k white gold,Love Lockdown,40000,,USD,YES,16cm,,,love-lockdown-bracelet-3,https://jacobandco.shop/products/love-lockdown-bracelet-3,2026-08-19 05:22:54
VARIANT:41297052631176,7538121343112,41297052631176,92356441,Love Lockdown Bracelet,16cm,,Hand crafted in 18k rose gold,Love Lockdown,40000,,USD,YES,16cm,,,love-lockdown-bangle-1,https://jacobandco.shop/products/love-lockdown-bangle-1,2026-08-19 05:22:54
VARIANT:42304675938440,6825951101064,42304675938440,92353568,Love Lockdown Bracelet,16cm,,Hand crafted in 18k white gold and set with 549 high-quality round brilliant cut diamonds,Love Lockdown,75600,,USD,YES,16cm,,,love-lockdown-bracelet-4,https://jacobandco.shop/products/love-lockdown-bracelet-4,2026-08-19 05:22:54
VARIANT:42304676987016,7545500008584,42304676987016,92354037,Love Lockdown Bracelet,16cm,,Hand crafted in 18k rose gold and set with high-quality round brilliant cut diamonds,Love Lockdown,87500,,USD,YES,16cm,,,love-lockdown-bangle-5,https://jacobandco.shop/products/love-lockdown-bangle-5,2026-08-19 05:22:54
VARIANT:42304678690952,7545489293448,42304678690952,92354043,Love Lockdown Bracelet,16cm,,Hand crafted in 18k white gold and set with high-quality round brilliant cut diamonds,Love Lockdown,87500,,USD,YES,16cm,,,love-lockdown-bangle-4,https://jacobandco.shop/products/love-lockdown-bangle-4,2026-08-19 05:22:54
VARIANT:42305080361096,6825935995016,42305080361096,92149627,Love Lockdown Bracelet,16cm,,Hand crafted in 18k rose gold and set with 547 high-quality round brilliant cut diamonds,Love Lockdown,75600,,USD,YES,16cm,,,love-lockdown-bracelet-2,https://jacobandco.shop/products/love-lockdown-bracelet-2,2026-08-19 05:22:54
VARIANT:43435941757064,8537949077640,43435941757064,92252586,Love Lockdown Bracelet,16cm,,Hand crafted in 18k rose gold and set with round brilliant cut diamonds on the rim and key,Love Lockdown,46700,,USD,YES,16cm,,,love-lockdown-bracelet-with-diamonds,https://jacobandco.shop/products/love-lockdown-bracelet-with-diamonds,2026-08-19 05:22:54
VARIANT:41049216155784,7275162796168,41049216155784,92253315,Love Lockdown Cuff Necklace,Default Title,,Hand crafted in 18k white gold,Love Lockdown,4500,,USD,YES,Default Title,,,love-lockdown-cuff-necklace-white-gold,https://jacobandco.shop/products/love-lockdown-cuff-necklace-white-gold,2026-08-19 05:22:54
VARIANT:41080198791304,7310428471432,41080198791304,92253311,Love Lockdown Cuff Necklace,Default Title,,Hand crafted in 18k yellow gold,Love Lockdown,4500,,USD,YES,Default Title,,,love-lockdown-cuff-necklace,https://jacobandco.shop/products/love-lockdown-cuff-necklace,2026-08-19 05:22:54
VARIANT:41080199643272,7310429749384,41080199643272,92253313,Love Lockdown Cuff Necklace,Default Title,,Hand crafted in 18k rose gold,Love Lockdown,4500,,USD,YES,Default Title,,,love-lockdown-cuff-necklace-1,https://jacobandco.shop/products/love-lockdown-cuff-necklace-1,2026-08-19 05:22:54
VARIANT:42384220520584,8085859958920,42384220520584,92356556,Love Lockdown Diamond Choker,13,,Hand crafted in 18k rose gold and set with high-quality round brilliant cut diamonds,Love Lockdown,180000,,USD,YES,13,,,love-lockdown-diamond-choker-rose-gold,https://jacobandco.shop/products/love-lockdown-diamond-choker-rose-gold,2026-08-19 05:22:54
VARIANT:42384243818632,8085874868360,42384243818632,92356481,Love Lockdown Diamond Choker,13,,Hand crafted in 18k white gold and set with high-quality round brilliant cut diamonds,Love Lockdown,180000,,USD,YES,13,,,love-lockdown-diamond-choker-white-gold,https://jacobandco.shop/products/love-lockdown-diamond-choker-white-gold,2026-08-19 05:22:54
VARIANT:42384220553352,8085859958920,42384220553352,92457713,Love Lockdown Diamond Choker,14,,Hand crafted in 18k rose gold and set with high-quality round brilliant cut diamonds,Love Lockdown,160000,,USD,YES,14,,,love-lockdown-diamond-choker-rose-gold,https://jacobandco.shop/products/love-lockdown-diamond-choker-rose-gold,2026-08-19 05:22:54
VARIANT:42384243851400,8085874868360,42384243851400,92457714,Love Lockdown Diamond Choker,14,,Hand crafted in 18k white gold and set with high-quality round brilliant cut diamonds,Love Lockdown,160000,,USD,YES,14,,,love-lockdown-diamond-choker-white-gold,https://jacobandco.shop/products/love-lockdown-diamond-choker-white-gold,2026-08-19 05:22:54
VARIANT:40437352530056,6929127047304,40437352530056,92457694,Love Lockdown Diamond Cuff Necklace,Default Title,,Hand crafted in 18k yellow gold and set with 100 high-quality round brilliant cut diamonds,Love Lockdown,5700,,USD,YES,Default Title,,,love-lockdown-pendant-2,https://jacobandco.shop/products/love-lockdown-pendant-2,2026-08-19 05:22:54
VARIANT:41049179816072,7275148312712,41049179816072,92562704,Love Lockdown Diamond Cuff Necklace,Default Title,,Hand crafted in 18k rose gold and set with 100 high-quality round brilliant cut diamonds,Love Lockdown,5700,,USD,YES,Default Title,,,love-lockdown-cuff-necklace-rose-gold,https://jacobandco.shop/products/love-lockdown-cuff-necklace-rose-gold,2026-08-19 05:22:54
VARIANT:41080200429704,7310431813768,41080200429704,92457692,Love Lockdown Diamond Cuff Necklace,Default Title,,Hand crafted in 18k white gold and set with 100 high-quality round brilliant cut diamonds,Love Lockdown,5700,,USD,YES,Default Title,,,love-lockdown-diamond-cuff-necklace,https://jacobandco.shop/products/love-lockdown-diamond-cuff-necklace,2026-08-19 05:22:54
VARIANT:40308123598984,6882099888264,40308123598984,92355990,Love Lockdown Diamond Earrings,Default Title,,Hand crafted in 18k rose gold and set with 132 high-quality round brilliant cut diamonds,Love Lockdown,4500,,USD,YES,Default Title,,,love-lockdown-earrings-01,https://jacobandco.shop/products/love-lockdown-earrings-01,2026-08-19 05:22:54
VARIANT:41036414353544,7262534959240,41036414353544,92456924,Love Lockdown Diamond Earrings,Default Title,,Hand crafted in 18k yellow gold and set with 132 high-quality round brilliant cut diamonds,Love Lockdown,4500,,USD,YES,Default Title,,,love-lockdown-diamond-earrings-yellow-gold,https://jacobandco.shop/products/love-lockdown-diamond-earrings-yellow-gold,2026-08-19 05:22:54
VARIANT:41036422545544,7262544232584,41036422545544,92560666,Love Lockdown Diamond Earrings,Default Title,,Hand crafted in 18k white gold and set with 132 high-quality round brilliant cut diamonds,Love Lockdown,4500,,USD,YES,Default Title,,,love-lockdown-diamond-earrings-white-gold,https://jacobandco.shop/products/love-lockdown-diamond-earrings-white-gold,2026-08-19 05:22:54
VARIANT:41589015249032,7709112238216,41589015249032,92356021,Love Lockdown Diamond Ring,5,,Hand crafted in 18k white gold and set with 145 high-quality round brilliant cut diamonds,Love Lockdown,7600,,USD,YES,5,,,love-lockdown-diamond-ring,https://jacobandco.shop/products/love-lockdown-diamond-ring,2026-08-19 05:22:54
VARIANT:41589029830792,7709128065160,41589029830792,92356022,Love Lockdown Diamond Ring,5,,Hand crafted in 18k rose gold and set with 145 high-quality round brilliant cut diamonds,Love Lockdown,7600,,USD,YES,5,,,love-lockdown-diamond-ring-2,https://jacobandco.shop/products/love-lockdown-diamond-ring-2,2026-08-19 05:22:54
VARIANT:41589044281480,7709138485384,41589044281480,92356023,Love Lockdown Diamond Ring,5,,Hand crafted in 18k yellow gold and set with 145 high-quality round brilliant cut diamonds,Love Lockdown,7600,,USD,YES,5,,,love-lockdown-diamond-ring-1,https://jacobandco.shop/products/love-lockdown-diamond-ring-1,2026-08-19 05:22:54
VARIANT:41589015281800,7709112238216,41589015281800,92457214,Love Lockdown Diamond Ring,6,,Hand crafted in 18k white gold and set with 145 high-quality round brilliant cut diamonds,Love Lockdown,7600,,USD,YES,6,,,love-lockdown-diamond-ring,https://jacobandco.shop/products/love-lockdown-diamond-ring,2026-08-19 05:22:54
VARIANT:41589029863560,7709128065160,41589029863560,92457210,Love Lockdown Diamond Ring,6,,Hand crafted in 18k rose gold and set with 145 high-quality round brilliant cut diamonds,Love Lockdown,7600,,USD,YES,6,,,love-lockdown-diamond-ring-2,https://jacobandco.shop/products/love-lockdown-diamond-ring-2,2026-08-19 05:22:54
VARIANT:41589044314248,7709138485384,41589044314248,92457212,Love Lockdown Diamond Ring,6,,Hand crafted in 18k yellow gold and set with 145 high-quality round brilliant cut diamonds,Love Lockdown,7600,,USD,YES,6,,,love-lockdown-diamond-ring-1,https://jacobandco.shop/products/love-lockdown-diamond-ring-1,2026-08-19 05:22:54
VARIANT:41589015314568,7709112238216,41589015314568,92457215,Love Lockdown Diamond Ring,7,,Hand crafted in 18k white gold and set with 145 high-quality round brilliant cut diamonds,Love Lockdown,7600,,USD,YES,7,,,love-lockdown-diamond-ring,https://jacobandco.shop/products/love-lockdown-diamond-ring,2026-08-19 05:22:54
VARIANT:41589029896328,7709128065160,41589029896328,92561458,Love Lockdown Diamond Ring,7,,Hand crafted in 18k rose gold and set with 145 high-quality round brilliant cut diamonds,Love Lockdown,7600,,USD,YES,7,,,love-lockdown-diamond-ring-2,https://jacobandco.shop/products/love-lockdown-diamond-ring-2,2026-08-19 05:22:54
VARIANT:41589044347016,7709138485384,41589044347016,92457213,Love Lockdown Diamond Ring,7,,Hand crafted in 18k yellow gold and set with 145 high-quality round brilliant cut diamonds,Love Lockdown,7600,,USD,YES,7,,,love-lockdown-diamond-ring-1,https://jacobandco.shop/products/love-lockdown-diamond-ring-1,2026-08-19 05:22:54
VARIANT:41773526319240,7709138485384,41773526319240,92356023,Love Lockdown Diamond Ring,8,,Hand crafted in 18k yellow gold and set with 145 high-quality round brilliant cut diamonds,Love Lockdown,7600,,USD,YES,8,,,love-lockdown-diamond-ring-1,https://jacobandco.shop/products/love-lockdown-diamond-ring-1,2026-08-19 05:22:54
VARIANT:41773526515848,7709128065160,41773526515848,92356022,Love Lockdown Diamond Ring,8,,Hand crafted in 18k rose gold and set with 145 high-quality round brilliant cut diamonds,Love Lockdown,7600,,USD,YES,8,,,love-lockdown-diamond-ring-2,https://jacobandco.shop/products/love-lockdown-diamond-ring-2,2026-08-19 05:22:54
VARIANT:41773529989256,7709112238216,41773529989256,92356021,Love Lockdown Diamond Ring,8,,Hand crafted in 18k white gold and set with 145 high-quality round brilliant cut diamonds,Love Lockdown,7600,,USD,YES,8,,,love-lockdown-diamond-ring,https://jacobandco.shop/products/love-lockdown-diamond-ring,2026-08-19 05:22:54
VARIANT:40391832993928,6912605585544,40391832993928,92456954,Love Lockdown Earrings,Default Title,,Hand crafted in 18k rose gold,Love Lockdown,2800,,USD,YES,Default Title,,,love-lockdown-earrings-2,https://jacobandco.shop/products/love-lockdown-earrings-2,2026-08-19 05:22:54
VARIANT:41036442796168,7262568775816,41036442796168,92456957,Love Lockdown Earrings,Default Title,,Hand crafted in 18k yellow gold,Love Lockdown,2800,,USD,YES,Default Title,,,love-lockdown-earrings-yellow-gold,https://jacobandco.shop/products/love-lockdown-earrings-yellow-gold,2026-08-19 05:22:54
VARIANT:41036444467336,7262572019848,41036444467336,92456955,Love Lockdown Earrings,Default Title,,Hand crafted in 18k white gold,Love Lockdown,2800,,USD,YES,Default Title,,,love-lockdown-earrings-white-gold,https://jacobandco.shop/products/love-lockdown-earrings-white-gold,2026-08-19 05:22:54
VARIANT:43522794684552,8563413287048,43522794684552,92560443,Love Lockdown Earrings,Default Title,,Hand crafted in 925 sterling silver,Love Lockdown,500,,USD,YES,Default Title,,,love-lockdown-earrings-sterling-silver,https://jacobandco.shop/products/love-lockdown-earrings-sterling-silver,2026-08-19 05:22:54
VARIANT:43522850095240,8563432128648,43522850095240,92460247,Love Lockdown Hanging Diamond Earrings,Default Title,,Hand crafted in 18k white gold and set with 216 high-quality round brilliant cut diamonds,Love Lockdown,15000,,USD,YES,Default Title,,,love-lockdown-hanging-diamond-earrings-white-gold,https://jacobandco.shop/products/love-lockdown-hanging-diamond-earrings-white-gold,2026-08-19 05:22:54
VARIANT:43523071967368,8563488194696,43523071967368,92460098,Love Lockdown Hanging Diamond Earrings,Default Title,,Hand crafted in 18k rose gold and set with 216 high-quality round brilliant cut diamonds,Love Lockdown,15000,,USD,YES,Default Title,,,love-lockdown-hanging-diamond-earrings-rose-gold,https://jacobandco.shop/products/love-lockdown-hanging-diamond-earrings-rose-gold,2026-08-19 05:22:54
VARIANT:43523101261960,8563496386696,43523101261960,92460246,Love Lockdown Hanging Diamond Earrings,Default Title,,Hand crafted in 18k yellow gold and set with 216 high-quality round brilliant cut diamonds,Love Lockdown,15000,,USD,YES,Default Title,,,love-lockdown-hanging-diamond-earrings-yellow-gold,https://jacobandco.shop/products/love-lockdown-hanging-diamond-earrings-yellow-gold,2026-08-19 05:22:54
VARIANT:40437350629512,6929126064264,40437350629512,92562334,Love Lockdown Interlocking Diamond Necklace,Default Title,,Hand crafted in 18k rose gold and set with 100 high-quality round brilliant cut diamonds,Love Lockdown,5700,,USD,YES,Default Title,,,love-lockdown-pendant-1,https://jacobandco.shop/products/love-lockdown-pendant-1,2026-08-19 05:22:54
